RX Date/Time,Group/Time,Group/New Plot
2025/11/16 23:44:46::320,665189417,257.920
2025/11/16 23:44:46::320,665189419,264.368
2025/11/16 23:44:46::320,665189422,260.338
2025/11/16 23:44:46::320,665189425,269.204
2025/11/16 23:44:46::320,665189427,278.876
2025/11/16 23:44:46::320,665189430,278.876
2025/11/16 23:44:46::320,665189432,274.040
2025/11/16 23:44:46::321,665189435,275.652
2025/11/16 23:44:46::321,665189438,277.264
2025/11/16 23:44:46::321,665189440,277.264
2025/11/16 23:44:46::321,665189443,277.264
2025/11/16 23:44:46::321,665189446,277.264
2025/11/16 23:44:46::321,665189448,278.876
2025/11/16 23:44:46::321,665189451,278.876
2025/11/16 23:44:46::321,665189458,278.070
2025/11/16 23:44:46::321,665189461,281.294
2025/11/16 23:44:46::321,665189464,278.876
2025/11/16 23:44:46::322,665192388,228.098
2025/11/16 23:44:46::323,665192391,230.516
2025/11/16 23:44:46::323,665192394,243.412
2025/11/16 23:44:46::323,665192396,247.442
2025/11/16 23:44:46::323,665192399,257.920
2025/11/16 23:44:46::323,665192402,261.144
2025/11/16 23:44:46::323,665192404,264.368
2025/11/16 23:44:46::324,665192407,266.786
2025/11/16 23:44:46::324,665192410,268.398
2025/11/16 23:44:46::324,665192412,271.622
2025/11/16 23:44:46::324,665192415,271.622
2025/11/16 23:44:46::324,665192417,272.428
2025/11/16 23:44:46::324,665192420,273.234
2025/11/16 23:44:46::324,665192423,274.846
2025/11/16 23:44:46::324,665192425,275.652
2025/11/16 23:44:46::324,665192428,275.652
2025/11/16 23:44:46::324,665192431,277.264
2025/11/16 23:44:46::324,665192433,271.622
2025/11/16 23:44:46::324,665192436,278.070
2025/11/16 23:44:46::324,665192439,282.906
2025/11/16 23:44:46::325,665195369,207.142
2025/11/16 23:44:46::326,665195371,220.844
2025/11/16 23:44:46::326,665195374,230.516
2025/11/16 23:44:46::326,665195376,245.830
2025/11/16 23:44:46::326,665195379,241.800
2025/11/16 23:44:46::326,665195382,256.308
2025/11/16 23:44:46::326,665195384,258.726
2025/11/16 23:44:46::326,665195387,260.338
2025/11/16 23:44:46::326,665195390,263.562
2025/11/16 23:44:46::326,665195392,267.592
2025/11/16 23:44:46::326,665195395,265.980
2025/11/16 23:44:46::327,665195398,269.204
2025/11/16 23:44:46::327,665195400,272.428
2025/11/16 23:44:46::327,665195403,273.234
2025/11/16 23:44:46::327,665195405,272.428
2025/11/16 23:44:46::327,665195408,274.040
2025/11/16 23:44:46::327,665195411,274.846
2025/11/16 23:44:46::327,665195413,275.652
2025/11/16 23:44:46::327,665195416,278.070
2025/11/16 23:44:46::327,665195419,271.622
2025/11/16 23:44:46::328,665198389,214.396
2025/11/16 23:44:46::329,665198392,226.486
2025/11/16 23:44:46::329,665198394,235.352
2025/11/16 23:44:46::329,665198397,243.412
2025/11/16 23:44:46::329,665198400,249.054
2025/11/16 23:44:46::329,665198402,253.890
2025/11/16 23:44:46::329,665198405,258.726
2025/11/16 23:44:46::329,665198407,262.756
2025/11/16 23:44:46::329,665198410,266.786
2025/11/16 23:44:46::329,665198413,269.204
2025/11/16 23:44:46::329,665198415,274.040
2025/11/16 23:44:46::330,665198418,271.622
2025/11/16 23:44:46::330,665198421,272.428
2025/11/16 23:44:46::330,665198423,273.234
2025/11/16 23:44:46::330,665198426,273.234
2025/11/16 23:44:46::330,665198428,274.040
2025/11/16 23:44:46::330,665198431,274.846
2025/11/16 23:44:46::330,665198434,275.652
2025/11/16 23:44:46::330,665198436,275.652
2025/11/16 23:44:46::330,665198439,277.264
2025/11/16 23:44:46::331,665201403,228.098
2025/11/16 23:44:46::332,665201405,239.382
2025/11/16 23:44:46::332,665201408,249.054
2025/11/16 23:44:46::332,665201411,261.144
2025/11/16 23:44:46::332,665201413,253.890
2025/11/16 23:44:46::332,665201416,262.756
2025/11/16 23:44:46::332,665201418,266.786
2025/11/16 23:44:46::333,665201421,268.398
2025/11/16 23:44:46::333,665201424,270.010
2025/11/16 23:44:46::333,665201426,271.622
2025/11/16 23:44:46::333,665201429,272.428
2025/11/16 23:44:46::333,665201432,273.234
2025/11/16 23:44:46::333,665201434,274.846
2025/11/16 23:44:46::333,665201437,275.652
2025/11/16 23:44:46::333,665201440,275.652
2025/11/16 23:44:46::333,665201442,280.488
2025/11/16 23:44:46::333,665201445,281.294
2025/11/16 23:44:46::333,665201448,278.876
2025/11/16 23:44:46::333,665201450,279.682
2025/11/16 23:44:46::333,665201458,272.428
2025/11/16 23:44:46::334,665204394,241.800
2025/11/16 23:44:46::335,665204396,249.860
2025/11/16 23:44:46::335,665204399,255.502
2025/11/16 23:44:46::335,665204402,261.144
2025/11/16 23:44:46::335,665204404,265.174
2025/11/16 23:44:46::335,665204407,267.592
2025/11/16 23:44:46::335,665204410,269.204
2025/11/16 23:44:46::336,665204412,272.428
2025/11/16 23:44:46::336,665204415,272.428
2025/11/16 23:44:46::336,665204417,274.846
2025/11/16 23:44:46::336,665204420,275.652
2025/11/16 23:44:46::336,665204423,271.622
2025/11/16 23:44:46::336,665204425,278.070
2025/11/16 23:44:46::336,665204428,282.906
2025/11/16 23:44:46::336,665204431,279.682
2025/11/16 23:44:46::336,665204433,279.682
2025/11/16 23:44:46::336,665204436,279.682
2025/11/16 23:44:46::336,665204438,279.682
2025/11/16 23:44:46::336,665204441,279.682
2025/11/16 23:44:46::336,665204444,280.488
2025/11/16 23:44:46::337,665207381,240.188
2025/11/16 23:44:46::338,665207383,249.054
2025/11/16 23:44:46::338,665207386,254.696
2025/11/16 23:44:46::338,665207388,260.338
2025/11/16 23:44:46::338,665207391,264.368
2025/11/16 23:44:46::338,665207394,261.144
2025/11/16 23:44:46::338,665207396,269.204
2025/11/16 23:44:46::338,665207399,274.846
2025/11/16 23:44:46::338,665207402,269.204
2025/11/16 23:44:46::338,665207404,275.652
2025/11/16 23:44:46::339,665207407,275.652
2025/11/16 23:44:46::339,665207410,276.458
2025/11/16 23:44:46::339,665207412,278.070
2025/11/16 23:44:46::339,665207415,278.070
2025/11/16 23:44:46::339,665207417,278.876
2025/11/16 23:44:46::339,665207420,278.876
2025/11/16 23:44:46::339,665207423,278.876
2025/11/16 23:44:46::339,665207425,278.876
2025/11/16 23:44:46::339,665207428,281.294
2025/11/16 23:44:46::339,665207431,280.488
2025/11/16 23:44:46::355,665210397,232.934
2025/11/16 23:44:46::355,665210400,247.442
2025/11/16 23:44:46::355,665210402,246.636
2025/11/16 23:44:46::355,665210405,257.114
2025/11/16 23:44:46::355,665210408,259.532
2025/11/16 23:44:46::355,665210410,264.368
2025/11/16 23:44:46::355,665210413,268.398
2025/11/16 23:44:46::355,665210415,272.428
2025/11/16 23:44:46::355,665210418,271.622
2025/11/16 23:44:46::355,665210421,273.234
2025/11/16 23:44:46::355,665210423,282.100
2025/11/16 23:44:46::355,665210426,274.040
2025/11/16 23:44:46::355,665210429,278.070
2025/11/16 23:44:46::355,665210431,272.428
2025/11/16 23:44:46::355,665210434,278.876
2025/11/16 23:44:46::355,665210436,278.070
2025/11/16 23:44:46::355,665210439,278.876
2025/11/16 23:44:46::355,665210442,279.682
2025/11/16 23:44:46::355,665210444,279.682
2025/11/16 23:44:46::355,665210447,279.682
2025/11/16 23:44:46::355,665213397,217.620
2025/11/16 23:44:46::355,665213399,233.740
2025/11/16 23:44:46::355,665213402,238.576
2025/11/16 23:44:46::355,665213404,251.472
2025/11/16 23:44:46::355,665213407,253.890
2025/11/16 23:44:46::355,665213410,257.920
2025/11/16 23:44:46::355,665213412,261.950
2025/11/16 23:44:46::355,665213415,265.174
2025/11/16 23:44:46::355,665213418,267.592
2025/11/16 23:44:46::355,665213420,268.398
2025/11/16 23:44:46::355,665213423,270.816
2025/11/16 23:44:46::355,665213426,272.428
2025/11/16 23:44:46::355,665213428,273.234
2025/11/16 23:44:46::355,665213431,272.428
2025/11/16 23:44:46::355,665213433,274.846
2025/11/16 23:44:46::355,665213436,275.652
2025/11/16 23:44:46::355,665213439,270.010
2025/11/16 23:44:46::355,665213441,276.458
2025/11/16 23:44:46::355,665213444,279.682
2025/11/16 23:44:46::355,665213447,272.428
2025/11/16 23:44:46::355,665216396,203.112
2025/11/16 23:44:46::355,665216398,216.814
2025/11/16 23:44:46::355,665216401,228.904
2025/11/16 23:44:46::355,665216404,242.606
2025/11/16 23:44:46::355,665216406,249.860
2025/11/16 23:44:46::355,665216409,253.084
2025/11/16 23:44:46::355,665216411,257.920
2025/11/16 23:44:46::355,665216414,260.338
2025/11/16 23:44:46::355,665216417,264.368
2025/11/16 23:44:46::355,665216419,266.786
2025/11/16 23:44:46::355,665216422,268.398
2025/11/16 23:44:46::355,665216425,269.204
2025/11/16 23:44:46::355,665216427,272.428
2025/11/16 23:44:46::355,665216430,270.816
2025/11/16 23:44:46::355,665216433,273.234
2025/11/16 23:44:46::355,665216435,274.846
2025/11/16 23:44:46::355,665216438,267.592
2025/11/16 23:44:46::355,665216440,274.040
2025/11/16 23:44:46::355,665216443,278.070
2025/11/16 23:44:46::355,665216446,275.652
2025/11/16 23:44:46::355,665219385,220.038
2025/11/16 23:44:46::355,665219388,230.516
2025/11/16 23:44:46::355,665219390,240.188
2025/11/16 23:44:46::355,665219393,248.248
2025/11/16 23:44:46::355,665219396,253.084
2025/11/16 23:44:46::355,665219398,254.696
2025/11/16 23:44:46::355,665219401,262.756
2025/11/16 23:44:46::355,665219404,260.338
2025/11/16 23:44:46::355,665219406,267.592
2025/11/16 23:44:46::355,665219409,269.204
2025/11/16 23:44:46::355,665219412,272.428
2025/11/16 23:44:46::355,665219414,272.428
2025/11/16 23:44:46::355,665219417,273.234
2025/11/16 23:44:46::355,665219420,274.040
2025/11/16 23:44:46::355,665219422,275.652
2025/11/16 23:44:46::355,665219425,274.846
2025/11/16 23:44:46::355,665219427,275.652
2025/11/16 23:44:46::355,665219430,277.264
2025/11/16 23:44:46::355,665219433,278.070
2025/11/16 23:44:46::355,665219435,275.652
2025/11/16 23:44:46::355,665222387,232.128
2025/11/16 23:44:46::355,665222389,240.994
2025/11/16 23:44:46::355,665222392,248.248
2025/11/16 23:44:46::355,665222395,254.696
2025/11/16 23:44:46::355,665222397,260.338
2025/11/16 23:44:46::355,665222400,267.592
2025/11/16 23:44:46::355,665222403,262.756
2025/11/16 23:44:46::355,665222405,274.040
2025/11/16 23:44:46::355,665222408,272.428
2025/11/16 23:44:46::355,665222410,273.234
2025/11/16 23:44:46::355,665222413,274.040
2025/11/16 23:44:46::355,665222416,274.846
2025/11/16 23:44:46::355,665222418,277.264
2025/11/16 23:44:46::355,665222421,277.264
2025/11/16 23:44:46::355,665222424,278.070
2025/11/16 23:44:46::355,665222426,278.070
2025/11/16 23:44:46::355,665222429,277.264
2025/11/16 23:44:46::355,665222432,278.070
2025/11/16 23:44:46::355,665222434,280.488
2025/11/16 23:44:46::355,665222437,278.876
2025/11/16 23:44:46::356,665225386,240.994
2025/11/16 23:44:46::356,665225388,249.054
2025/11/16 23:44:46::356,665225391,255.502
2025/11/16 23:44:46::356,665225394,261.144
2025/11/16 23:44:46::356,665225396,262.756
2025/11/16 23:44:46::356,665225399,261.144
2025/11/16 23:44:46::356,665225402,270.816
2025/11/16 23:44:46::357,665225404,269.204
2025/11/16 23:44:46::357,665225407,274.040
2025/11/16 23:44:46::357,665225409,274.846
2025/11/16 23:44:46::357,665225412,276.458
2025/11/16 23:44:46::357,665225415,278.070
2025/11/16 23:44:46::357,665225417,278.070
2025/11/16 23:44:46::357,665225420,278.876
2025/11/16 23:44:46::357,665225423,279.682
2025/11/16 23:44:46::357,665225425,281.294
2025/11/16 23:44:46::357,665225428,279.682
2025/11/16 23:44:46::357,665225431,279.682
2025/11/16 23:44:46::357,665225433,281.294
2025/11/16 23:44:46::357,665225436,280.488
2025/11/16 23:44:46::358,665228384,239.382
2025/11/16 23:44:46::359,665228387,252.278
2025/11/16 23:44:46::359,665228389,256.308
2025/11/16 23:44:46::359,665228392,260.338
2025/11/16 23:44:46::359,665228395,264.368
2025/11/16 23:44:46::359,665228397,267.592
2025/11/16 23:44:46::359,665228400,270.816
2025/11/16 23:44:46::359,665228403,272.428
2025/11/16 23:44:46::359,665228405,274.040
2025/11/16 23:44:46::359,665228408,274.846
2025/11/16 23:44:46::360,665228410,275.652
2025/11/16 23:44:46::360,665228413,279.682
2025/11/16 23:44:46::360,665228416,278.876
2025/11/16 23:44:46::360,665228418,282.906
2025/11/16 23:44:46::360,665228421,273.234
2025/11/16 23:44:46::360,665228424,280.488
2025/11/16 23:44:46::360,665228426,281.294
2025/11/16 23:44:46::360,665228429,281.294
2025/11/16 23:44:46::360,665228431,279.682
2025/11/16 23:44:46::360,665228434,280.488
2025/11/16 23:44:46::361,665231343,232.128
2025/11/16 23:44:46::362,665231346,244.218
2025/11/16 23:44:46::362,665231348,243.412
2025/11/16 23:44:46::362,665231351,256.308
2025/11/16 23:44:46::362,665231354,261.950
2025/11/16 23:44:46::362,665231356,262.756
2025/11/16 23:44:46::362,665231359,266.786
2025/11/16 23:44:46::362,665231362,269.204
2025/11/16 23:44:46::362,665231364,271.622
2025/11/16 23:44:46::362,665231367,272.428
2025/11/16 23:44:46::362,665231369,273.234
2025/11/16 23:44:46::363,665231372,274.846
2025/11/16 23:44:46::363,665231375,275.652
2025/11/16 23:44:46::363,665231377,286.130
2025/11/16 23:44:46::363,665231380,277.264
2025/11/16 23:44:46::363,665231383,281.294
2025/11/16 23:44:46::363,665231385,272.428
2025/11/16 23:44:46::363,665231388,278.876
2025/11/16 23:44:46::363,665231391,278.070
2025/11/16 23:44:46::363,665231393,279.682
2025/11/16 23:44:46::364,665234377,207.948
2025/11/16 23:44:46::365,665234379,216.008
2025/11/16 23:44:46::365,665234382,235.352
2025/11/16 23:44:46::365,665234385,238.576
2025/11/16 23:44:46::365,665234387,249.860
2025/11/16 23:44:46::365,665234390,255.502
2025/11/16 23:44:46::365,665234392,258.726
2025/11/16 23:44:46::365,665234395,261.950
2025/11/16 23:44:46::365,665234398,265.174
2025/11/16 23:44:46::365,665234400,267.592
2025/11/16 23:44:46::365,665234403,268.398
2025/11/16 23:44:46::366,665234406,270.816
2025/11/16 23:44:46::366,665234408,272.428
2025/11/16 23:44:46::366,665234411,271.622
2025/11/16 23:44:46::366,665234413,273.234
2025/11/16 23:44:46::366,665234416,274.846
2025/11/16 23:44:46::366,665234419,270.010
2025/11/16 23:44:46::366,665234421,275.652
2025/11/16 23:44:46::366,665234424,280.488
2025/11/16 23:44:46::366,665234427,275.652
2025/11/16 23:44:46::368,665237381,207.142
2025/11/16 23:44:46::368,665237383,227.292
2025/11/16 23:44:46::368,665237386,236.158
2025/11/16 23:44:46::368,665237389,242.606
2025/11/16 23:44:46::368,665237391,249.860
2025/11/16 23:44:46::368,665237394,253.890
2025/11/16 23:44:46::368,665237396,259.532
2025/11/16 23:44:46::368,665237399,261.144
2025/11/16 23:44:46::369,665237402,265.174
2025/11/16 23:44:46::369,665237404,265.980
2025/11/16 23:44:46::369,665237407,268.398
2025/11/16 23:44:46::369,665237410,269.204
2025/11/16 23:44:46::369,665237412,271.622
2025/11/16 23:44:46::369,665237415,267.592
2025/11/16 23:44:46::369,665237418,282.100
2025/11/16 23:44:46::369,665237420,269.204
2025/11/16 23:44:46::369,665237423,275.652
2025/11/16 23:44:46::369,665237426,277.264
2025/11/16 23:44:46::369,665237428,277.264
2025/11/16 23:44:46::369,665237431,276.458
2025/11/16 23:44:46::371,665240391,222.456
2025/11/16 23:44:46::371,665240394,239.382
2025/11/16 23:44:46::371,665240396,247.442
2025/11/16 23:44:46::371,665240399,252.278
2025/11/16 23:44:46::371,665240402,257.920
2025/11/16 23:44:46::371,665240404,261.144
2025/11/16 23:44:46::371,665240407,261.950
2025/11/16 23:44:46::372,665240410,266.786
2025/11/16 23:44:46::372,665240412,268.398
2025/11/16 23:44:46::372,665240415,270.816
2025/11/16 23:44:46::372,665240417,271.622
2025/11/16 23:44:46::372,665240420,274.040
2025/11/16 23:44:46::372,665240423,278.876
2025/11/16 23:44:46::372,665240425,276.458
2025/11/16 23:44:46::372,665240428,278.070
2025/11/16 23:44:46::372,665240431,275.652
2025/11/16 23:44:46::372,665240433,278.876
2025/11/16 23:44:46::372,665240436,278.876
2025/11/16 23:44:46::372,665240438,278.876
2025/11/16 23:44:46::372,665240441,278.876
2025/11/16 23:44:46::388,665243408,239.382
2025/11/16 23:44:46::388,665243410,247.442
2025/11/16 23:44:46::388,665243413,253.890
2025/11/16 23:44:46::388,665243416,258.726
2025/11/16 23:44:46::388,665243418,263.562
2025/11/16 23:44:46::388,665243421,265.980
2025/11/16 23:44:46::388,665243424,268.398
2025/11/16 23:44:46::388,665243426,274.846
2025/11/16 23:44:46::388,665243429,275.652
2025/11/16 23:44:46::388,665243432,274.846
2025/11/16 23:44:46::388,665243434,277.264
2025/11/16 23:44:46::388,665243437,274.040
2025/11/16 23:44:46::388,665243440,277.264
2025/11/16 23:44:46::388,665243442,278.070
2025/11/16 23:44:46::388,665243445,277.264
2025/11/16 23:44:46::388,665243447,278.876
2025/11/16 23:44:46::388,665243450,279.682
2025/11/16 23:44:46::388,665243458,272.428
2025/11/16 23:44:46::388,665243461,274.040
2025/11/16 23:44:46::388,665243463,279.682
2025/11/16 23:44:46::388,665246403,241.800
2025/11/16 23:44:46::388,665246405,249.860
2025/11/16 23:44:46::388,665246408,255.502
2025/11/16 23:44:46::388,665246411,260.338
2025/11/16 23:44:46::388,665246413,265.174
2025/11/16 23:44:46::388,665246416,268.398
2025/11/16 23:44:46::388,665246418,270.010
2025/11/16 23:44:46::388,665246421,271.622
2025/11/16 23:44:46::388,665246424,273.234
2025/11/16 23:44:46::388,665246426,274.040
2025/11/16 23:44:46::388,665246429,275.652
2025/11/16 23:44:46::388,665246432,271.622
2025/11/16 23:44:46::388,665246434,278.070
2025/11/16 23:44:46::388,665246437,277.264
2025/11/16 23:44:46::388,665246440,279.682
2025/11/16 23:44:46::388,665246442,280.488
2025/11/16 23:44:46::388,665246445,279.682
2025/11/16 23:44:46::388,665246447,279.682
2025/11/16 23:44:46::388,665246450,280.488
2025/11/16 23:44:46::388,665246458,274.040
2025/11/16 23:44:46::388,665249400,238.576
2025/11/16 23:44:46::388,665249402,245.830
2025/11/16 23:44:46::388,665249405,252.278
2025/11/16 23:44:46::388,665249408,258.726
2025/11/16 23:44:46::388,665249410,268.398
2025/11/16 23:44:46::388,665249413,260.338
2025/11/16 23:44:46::388,665249415,271.622
2025/11/16 23:44:46::388,665249418,278.876
2025/11/16 23:44:46::388,665249421,273.234
2025/11/16 23:44:46::388,665249423,274.846
2025/11/16 23:44:46::388,665249426,274.846
2025/11/16 23:44:46::388,665249428,277.264
2025/11/16 23:44:46::389,665249431,277.264
2025/11/16 23:44:46::389,665249434,275.652
2025/11/16 23:44:46::389,665249436,278.070
2025/11/16 23:44:46::389,665249439,278.876
2025/11/16 23:44:46::389,665249442,278.070
2025/11/16 23:44:46::389,665249444,279.682
2025/11/16 23:44:46::389,665249447,281.294
2025/11/16 23:44:46::389,665249449,283.712
2025/11/16 23:44:46::389,665252395,223.262
2025/11/16 23:44:46::389,665252397,235.352
2025/11/16 23:44:46::389,665252400,243.412
2025/11/16 23:44:46::389,665252403,245.024
2025/11/16 23:44:46::389,665252405,257.114
2025/11/16 23:44:46::389,665252408,264.368
2025/11/16 23:44:46::389,665252410,265.174
2025/11/16 23:44:46::389,665252413,265.980
2025/11/16 23:44:46::389,665252416,269.204
2025/11/16 23:44:46::389,665252418,272.428
2025/11/16 23:44:46::389,665252421,272.428
2025/11/16 23:44:46::389,665252424,273.234
2025/11/16 23:44:46::389,665252426,277.264
2025/11/16 23:44:46::389,665252429,273.234
2025/11/16 23:44:46::389,665252431,274.846
2025/11/16 23:44:46::389,665252434,276.458
2025/11/16 23:44:46::389,665252437,278.070
2025/11/16 23:44:46::389,665252439,271.622
2025/11/16 23:44:46::389,665252442,278.070
2025/11/16 23:44:46::389,665252445,282.906
2025/11/16 23:44:46::389,665255396,206.336
2025/11/16 23:44:46::389,665255398,214.396
2025/11/16 23:44:46::389,665255401,229.710
2025/11/16 23:44:46::389,665255404,241.800
2025/11/16 23:44:46::389,665255406,243.412
2025/11/16 23:44:46::389,665255409,253.890
2025/11/16 23:44:46::389,665255411,258.726
2025/11/16 23:44:46::389,665255414,261.144
2025/11/16 23:44:46::389,665255417,265.174
2025/11/16 23:44:46::389,665255419,267.592
2025/11/16 23:44:46::389,665255422,267.592
2025/11/16 23:44:46::389,665255424,269.204
2025/11/16 23:44:46::389,665255427,271.622
2025/11/16 23:44:46::389,665255430,271.622
2025/11/16 23:44:46::389,665255432,272.428
2025/11/16 23:44:46::389,665255435,274.040
2025/11/16 23:44:46::389,665255438,273.234
